order_id,order_date,customer_id,product_id,quantity,price_x,discount_pct,discount_value,shipping_cost,cost_of_goods_sold,revenue,profit,payment_method,marketing_channel,campaign,order_status,delivery_time_days,churn_risk_score,propensity_to_buy,customer_name,email,age,gender,city,state,acquisition_cost,product_category,product_name,price_y,cost_of_goods_sold_pct
O5091,2024-12-03,C1503,P2023,1,123.05,0.05,6.15,12.5,77.52,129.4,26.88,Debit Card,Organic Search,,Delivered,4,0.3872409635637706,0.0281354124824158,Paula Rodrigues,paula.rodrigues503@example.com,39,Male,Fortaleza,PE,2.18,Sports,Water Bottle,123.05,0.63
O5092,2025-09-08,C1362,P2018,1,415.53,0.0,0.0,0.0,241.01,415.53,174.52,PayPal,Paid Search,Summer Sale,Delivered,2,0.3664400493609359,0.9426871905423662,Rafael Costa,rafael.costa362@example.com,54,Male,Recife,MG,29.12,Beauty,Lipstick,415.53,0.58
O5093,2025-09-10,C1516,P2000,1,203.97,0.0,0.0,18.0,130.54,221.97,55.43,Boleto,Email,,Delivered,2,0.6553632525265715,0.9531510766999531,Gustavo Oliveira,gustavo.oliveira516@example.com,18,Male,Belo Horizonte,DF,39.54,Electronics,Wireless Headphones,203.97,0.64
O5094,2025-10-13,C1266,P2021,1,304.91,0.0,0.0,5.0,201.24,309.91,98.67,Credit Card,Social (Facebook),,Delivered,3,0.02248109986864888,0.9082364937765216,Mateus Ramos,mateus.ramos266@example.com,56,Female,Rio de Janeiro,CE,20.77,Sports,Running Shorts,304.91,0.66
O5095,2025-07-15,C1048,P2001,1,18.94,0.05,0.95,9.9,11.17,27.89,-3.08,Boleto,Social (Facebook),,Delivered,3,0.7479102774734984,0.40497183800136916,Beatriz Carvalho,beatriz.carvalho48@example.com,49,Male,Belo Horizonte,RJ,46.94,Electronics,Smartphone Case,18.94,0.59
O5096,2025-10-06,C1186,P2019,1,249.17,0.05,12.46,5.0,114.62,241.71,117.09,Credit Card,Email,,Delivered,3,0.983520926297079,0.7023805198991457,Camila Gomes,camila.gomes186@example.com,63,Female,Salvador,SP,30.95,Beauty,Nail Polish,249.17,0.46
O5097,2025-06-06,C1577,P2010,1,278.93,0.0,0.0,0.0,172.94,278.93,105.99,Boleto,Affiliate,New Launch,Delivered,2,0.4639880488265895,0.009051641755863038,Camila Barbosa,camila.barbosa577@example.com,44,Female,Recife,MG,12.88,Fashion,T-Shirt,278.93,0.62
O5098,2025-01-10,C1544,P2023,1,123.05,0.15,18.46,12.5,77.52,117.09,14.57,Debit Card,Paid Search,Summer Sale,Cancelled,2,0.6110465317428557,0.6676764926214869,Paula Lima,paula.lima544@example.com,45,Female,Curitiba,PE,10.54,Sports,Water Bottle,123.05,0.63
O5099,2025-03-09,C1222,P2019,1,249.17,0.1,24.92,5.0,114.62,229.25,104.63,,Social (Instagram),New Launch,Delivered,3,0.9781948709768957,0.671452564958939,Marina Silva,marina.silva222@example.com,30,Female,Salvador,PE,33.61,Beauty,Nail Polish,249.17,0.46
O5100,2025-09-29,C1419,P2008,1,122.69,0.0,0.0,9.9,46.62,132.59,66.17,Pix,Email,Summer Sale,Delivered,2,0.458038296159045,0.7026381208885781,Carla Ramos,carla.ramos419@example.com,32,Female,São Paulo,RS,7.1,Home,Cotton Bedsheet,122.69,0.38
O5101,2025-09-19,C1219,P2010,1,278.93,0.0,0.0,9.9,172.94,288.83,96.09,Boleto,Email,Summer Sale,Delivered,4,0.2153271447262285,0.7778351660161049,Sofia Santos,sofia.santos219@example.com,25,Male,Florianópoliv,RJ,12.57,Fashion,T-Shirt,278.93,0.62
O5102,2025-05-16,C1332,P2020,1,175.28,0.1,17.53,9.9,124.45,167.65,23.4,Credit Card,Organic Search,Summer Sale,Delivered,3,0.36105129341735753,0.9578959061244137,Thiago Almeida,thiago.almeida332@example.com,26,Male,Belo Horizonte,CE,4.99,Sports,Yoga Mat,175.28,0.71
O5103,2025-03-30,C1516,P2019,2,249.17,0.1,49.83,5.0,229.24,453.51,214.27,Pix,Social (Instagram),Summer Sale,Delivered,7,0.2740894478013225,0.04997078906551655,Gustavo Oliveira,gustavo.oliveira516@example.com,18,Male,Belo Horizonte,DF,39.54,Beauty,Nail Polish,249.17,0.46
O5104,2025-05-15,C1595,P2011,1,50.3,0.15,7.54,5.0,36.72,47.76,1.04,Debit Card,Organic Search,,Delivered,2,0.6682951850279847,0.3938027441925013,Laura Souza,laura.souza595@example.com,27,Male,Salvador,MG,11.73,Fashion,Jeans,50.3,0.73
O5105,2025-09-11,C1016,P2002,1,281.78,0.0,0.0,9.9,171.89,291.68,99.99,Debit Card,Paid Search,Summer Sale,Delivered,2,0.31048072715176367,0.8302633440989503,Felipe Pereira,felipe.pereira16@example.com,61,Male,Belo Horizonte,SP,48.64,Electronics,Portable Charger,281.78,0.61
O5106,2024-10-27,C1496,P2007,1,108.27,0.05,5.41,5.0,49.8,107.86,48.06,PayPal,Organic Search,Flash Sale,Delivered,2,0.6913198288203897,0.5463833117520974,Bruno Nascimento,bruno.nascimento496@example.com,18,Male,Curitiba,PR,21.97,Home,LED Lamp,108.27,0.46
O5107,2025-02-22,C1187,P2002,2,281.78,0.0,0.0,-18.0,343.77,581.56,,Debit Card,Direct,,Delivered,4,0.9413923495041605,0.7795915609996673,Gustavo Almeida,gustavo.almeida187@example.com,43,Female,Recife,RS,16.26,Electronics,Portable Charger,281.78,0.61
O5108,2025-02-02,C1054,P2001,1,18.94,0.05,0.95,18.0,11.17,35.99,-11.18,Pix,Paid Search,Holiday Promo,Returned,4,0.597357331275994,0.7689925302422358,Paula Barbosa,paula.barbosa54@example.com,49,Male,Salvador,MG,28.05,Electronics,Smartphone Case,18.94,0.59
O5109,2025-03-27,C1343,P2018,1,415.53,0.0,0.0,5.0,241.01,420.53,169.52,Pix,Direct,,Delivered,3,0.009724342676393438,0.10361774324578099,Camila Santos,camila.santos343@example.com,50,Male,Florianópolis,PE,32.59,Beauty,Lipstick,415.53,0.58
O5110,2025-07-29,C1487,P2020,2,175.28,0.15,52.58,5.0,248.9,302.98,44.08,Debit Card,Affiliate,,Delivered,4,0.3455860892401832,0.7705901434260879,Lucas Costa,lucas.costa487@example.com,47,Male,Belo Horizonte,MG,49.74,Sports,Yoga Mat,175.28,0.71
O5111,2024-10-25,C1281,P2016,1,335.99,0.05,16.8,0.0,188.15,319.19,131.04,Boleto,Affiliate,,Delivered,7,0.04744990054147413,0.006563873716117552,Gustavo Gomes,gustavo.gomes281@example.com,42,Male,São Paulo,SP,33.63,Beauty,Sunscreen,335.99,0.56
O5112,2025-09-25,C1049,P2000,1,203.97,0.0,0.0,25.0,130.54,228.97,48.43,Boleto,Direct,Abandoned Cart,Delivered,3,0.9498511993337185,0.12222179485104323,Lucas Souza,lucas.souza49@example.com,20,Male,Recife,RJ,49.52,Electronics,Wireless Headphones,203.97,0.64
O5113,2025-04-15,C1282,P2018,2,415.53,0.0,0.0,0.0,482.01,831.06,349.05,Pix,Organic Search,Summer Sale,Returned,3,0.22359959533833895,0.26198971661884973,Felipe Pereira,felipe.pereira282@example.com,65,Male,Florianópolis,RJ,4.31,Beauty,Lipstick,415.53,0.58
O5114,2025-01-26,C1060,P2000,2,203.97,0.0,0.0,0.0,261.08,407.94,146.86,Credit Card,Social (Facebook),Summer Sale,Delivered,2,0.2224266059307749,0.8326768619016992,Daniel Nascimento,daniel.nascimento60@example.com,40,Female,Curitiba,SP,9.51,Electronics,Wireless Headphones,203.97,0.64
O5115,2025-10-02,C1048,P2017,1,44.78,0.05,2.24,5.0,22.39,47.54,15.15,Credit Card,Paid Search,,Delivered,3,0.1621652115107044,0.2098307119820263,Beatriz Carvalho,beatriz.carvalho48@example.com,49,Male,Belo Horizonte,RJ,46.94,Beauty,Perfume,44.78,0.5
O5116,2025-08-24,C1351,P2001,2,18.94,0.1,3.79,12.5,22.35,46.59,-0.76,Debit Card,Organic Search,,Delivered,5,0.07500192762365665,0.28852001059875065,Felipe Rodrigues,felipe.rodrigues351@example.com,19,Male,Belo Horizonte,SP,14.51,Electronics,Smartphone Case,18.94,0.59
O5117,2024-11-21,C1417,P2017,1,44.78,0.0,0.0,0.0,22.39,44.78,22.39,Boleto,Affiliate,,Delivered,3,0.36675460051420994,0.5068630736473527,Thiago Silva,thiago.silva417@example.com,50,Female,Porto Alegre,RJ,23.62,Beauty,Perfume,44.78,0.5
O5118,2025-04-03,C1333,P2021,1,304.91,0.0,0.0,5.0,201.24,309.91,98.67,Pix,Affiliate,,Returned,4,0.6938354948730794,0.93843503961212,Sofia Fernandes,sofia.fernandes333@example.com,21,Male,Recife,SP,12.6,Sports,Running Shorts,304.91,0.66
O5119,2025-01-29,C1222,P2017,1,44.78,0.0,0.0,12.5,22.39,57.28,9.89,Debit Card,Social (Facebook),,Delivered,4,0.06968888374819926,0.31479271177899604,Marina Silva,marina.silva222@example.com,30,Female,Salvador,PE,33.61,Beauty,Perfume,44.78,0.5
O5120,2025-06-07,C1235,P2001,1,18.94,0.0,0.0,12.5,11.17,31.44,-4.73,PayPal,Organic Search,Holiday Promo,Delivered,4,0.19287244985028174,0.28290216530193235,Daniel Barbosa,daniel.barbosa235@example.com,46,Male,Porto Alegre,RJ,13.04,Electronics,Smartphone Case,18.94,0.59
O5121,2025-08-02,C1301,P2021,1,304.91,0.0,0.0,12.5,201.24,317.41,91.17,PayPal,Social (Instagram),Holiday Promo,Delivered,2,0.7424319361894408,0.43085137103399684,Isabela Gomes,isabela.gomes301@example.com,25,Male,São Paulo,SC,16.5,Sports,Running Shorts,304.91,0.66
O5122,2025-05-23,C1180,P2007,1,108.27,0.05,5.41,0.0,49.8,102.86,53.06,PayPal,Social (Facebook),,Delivered,7,0.2547638050340715,0.8872306464771936,Ana Rodrigues,ana.rodrigues180@example.com,26,Male,Brasílis,CE,32.96,Home,LED Lamp,108.27,0.46
O5123,2025-09-15,C1110,P2018,1,415.53,0.0,0.0,0.0,241.01,415.53,174.52,Pix,Direct,,Delivered,2,0.10139387835915681,0.5441046838959599,Julia Ramos,julia.ramos110@example.com,32,Female,Rio de Janeiro,RS,23.64,Beauty,Lipstick,415.53,0.58
O5124,2024-11-28,C1379,P2020,1,175.28,0.0,0.0,9.9,124.45,185.18,40.93,Credit Card,Social (Instagram),,Delivered,4,0.6269997942038847,0.1801461214696266,Beatriz Pereira,beatriz.pereira379@example.com,65,Female,Salvador,CE,30.21,Sports,Yoga Mat,175.28,0.71
O5125,2025-03-27,C1485,P2023,1,123.05,0.0,0.0,9.9,77.52,132.95,35.63,Credit Card,Social (Facebook),,Delivered,4,0.8324936584306206,0.8537189522379486,Thiago Almeida,thiago.almeida485@example.com,48,Male,Rio de Janeiro,BA,36.69,Sports,Water Bottle,123.05,0.63
O5126,2025-08-22,C1434,P2020,1,175.28,0.0,0.0,-9.9,124.45,185.18,40.93,Boleto,Affiliate,,Delivered,4,0.319702566365371,0.12359783039692152,Laura Pereira,laura.pereira434@example.com,38,Male,Curitiba,RS,25.44,Sports,Yoga Mat,175.28,0.71
O5127,2025-03-07,C1279,P2008,1,122.69,0.1,12.27,12.5,46.62,122.92,51.3,Debit Card,Paid Search,,Delivered,3,0.03520687150007418,0.052655942018114854,Bruno Ramos,bruno.ramos279@example.com,51,Male,Fortaleza,SC,2.84,Home,Cotton Bedsheet,122.69,0.38
O5128,2024-11-03,C1289,P2005,1,396.7,0.0,0.0,18.0,257.86,414.7,,Credit Card,Affiliate,,Delivered,4,0.5909828152553075,0.1443725939597551,Paula Costa,paula.costa289@example.com,43,Male,Rio de Janeiro,BA,41.06,Home,Ceramic Mug,396.7,0.65
O5129,2025-06-03,C1156,P2015,1,283.3,0.0,0.0,18.0,184.14,301.3,81.16,PayPal,Email,Summer Sale,Delivered,3,0.3055904407077087,0.26352168350276484,Lucas Santos,lucas.santos156@example.com,59,Male,Florianópolis,DF,37.35,Beauty,Facial Cleanser,283.3,0.65
O5130,2025-01-03,C1049,P2003,3,120.28,0.0,0.0,12.5,230.94,373.34,117.4,Credit Card,Email,,Delivered,4,0.7213221922588399,0.6879200898112652,Lucas Souza,lucas.souza49@example.com,20,Male,Recife,RJ,49.52,Electronics,Bluetooth Speaker,120.28,0.64
O5131,2024-11-27,C1056,P2017,2,44.78,0.0,0.0,5.0,44.78,94.56,39.78,Boleto,Organic Search,Holiday Promo,Returned,3,0.16371854305115385,0.9575286473948509,Thiago Rodrigues,thiago.rodrigues56@example.com,60,Female,São Paulo,PE,12.36,Beauty,Perfume,44.78,0.5
O5132,2025-04-20,C1390,P2005,1,396.7,0.2,79.34,18.0,257.86,335.36,41.5,Debit Card,Affiliate,,Returned,5,0.9399528604370613,0.2815109354140355,Marina Lima,marina.lima390@example.com,49,Male,Porto Alegre,PE,46.97,Home,Ceramic Mug,396.7,0.65
O5133,2025-04-26,C1403,P2003,1,120.28,0.05,6.01,12.5,76.98,126.77,24.79,Pix,Organic Search,Flash Sale,Delivered,3,0.970432358370027,0.818474749048009,Laura Rodrigues,laura.rodrigues403@example.com,52,Female,Porto Alegre,CE,20.26,Electronics,Bluetooth Speaker,120.28,0.64
O5134,2025-04-24,C1401,P2004,1,54.76,0.1,5.48,25.0,23.55,74.28,0.73,Credit Card,Paid Search,,Delivered,2,0.8715831841433895,0.7638098750840859,Marina Barbosa,marina.barbosa401@example.com,69,Male,Brasília,PE,39.06,Electronics,Smartwatch,54.76,0.43
O5135,2025-03-06,C1167,P2005,1,396.7,0.0,0.0,5.0,257.86,401.7,133.84,Debit Card,Organic Search,Holiday Promo,Delivered,2,0.8341373704777799,0.5659993744712066,Beatriz Oliveira,beatriz.oliveira167@example.com,68,Female,Rio de Janeiro,BA,21.24,Home,Ceramic Mug,396.7,0.65
O5136,2025-06-09,C1470,P2004,3,54.76,0.1,16.43,5.0,70.64,152.85,72.21,PayPal,Organic Search,Abandoned Cart,Delivered,7,0.5197607412108809,0.9149621778261504,Paula Fernandes,paula.fernandes470@example.com,46,Female,Porto Alegre,SP,18.34,Electronics,Smartwatch,54.76,0.43
O5137,2024-11-27,C1471,P2001,2,18.94,0.0,0.0,25.0,22.35,62.88,-9.47,Debit Card,Paid Search,,Delivered,2,0.6699245393431703,0.9025789057489664,Isabela Lima,isabela.lima471@example.com,21,Non-binary,Brasília,SP,10.08,Electronics,Smartphone Case,18.94,0.59
O5138,2025-10-03,C1423,P2022,1,212.64,0.2,42.53,9.9,127.58,180.01,32.63,Credit Card,Paid Search,,Delivered,2,0.6107033434214247,0.5087734642177975,Sofia Lima,sofia.lima423@example.com,31,Male,São Paulo,CE,4.84,Sports,Dumbbell Set,212.64,0.6
O5139,2025-09-26,C1265,P2023,1,123.05,0.1,12.3,5.0,77.52,115.75,28.23,PayPal,Direct,Holiday Promo,Delivered,3,0.47517960752996136,0.10646287241926289,Eduardo Rodrigues,eduardo.rodrigues265@example.com,54,Male,Brasília,BA,23.37,Sports,Water Bottle,123.05,0.63
O5140,2025-04-01,C1378,P2002,2,281.78,0.0,0.0,5.0,343.77,568.56,,Credit Card,Email,Holiday Promo,Delivered,4,0.4960750350391817,0.2022382326167912,Julia Almeida,julia.almeida378@example.com,64,Non-binary,Salvador,SP,32.54,Electronics,Portable Charger,281.78,0.61
O5141,2025-01-19,C1260,P2024,1,201.01,0.0,0.0,12.5,106.54,213.51,81.97,Credit Card,Affiliate,,Delivered,3,0.7763380575066835,0.34558725056650474,Daniel Pereira,daniel.pereira260@example.com,37,Male,Porto Alegre,PE,26.67,Sports,Fitness Tracker,201.01,0.53
O5142,2024-12-22,C1361,P2015,1,283.3,0.15,42.5,5.0,184.14,245.8,51.66,Pix,Organic Search,,Delivered,2,0.8992606251530992,0.7761441524404206,Rafael Almeida,rafael.almeida361@example.com,48,Female,Fortaleza,PE,21.84,Beauty,Facial Cleanser,283.3,0.65
O5143,2024-10-28,C1330,P2015,1,283.3,0.0,0.0,5.0,184.14,288.3,94.16,Credit Card,Direct,,Delivered,3,0.25599428703976745,0.6981307656215898,Daniel Almeida,daniel.almeida330@example.com,36,Female,Brasília,RJ,38.2,Beauty,Facial Cleanser,283.3,0.65
O5144,2024-10-16,C1458,P2021,1,304.91,0.05,15.25,25.0,201.24,314.66,63.42,Boleto,Social (Facebook),,Delivered,2,0.03327848493216157,0.7133751483171755,Felipe Ramos,felipe.ramos458@example.com,48,Female,Recife,DF,20.59,Sports,Running Shorts,304.91,0.66
O5145,2024-12-06,C1190,P2016,1,335.99,0.0,0.0,12.5,188.15,348.49,135.34,Pix,Affiliate,,Cancelled,2,0.15532601762336873,0.24778177009337177,Carla Lima,carla.lima190@example.com,62,Female,Brasília,SC,18.53,Beauty,Sunscreen,335.99,0.56
O5146,2024-12-04,C1476,P2006,2,20.98,0.0,0.0,18.0,18.88,59.96,5.08,PayPal,Email,,Delivered,10,0.594310337387596,0.7686451372607717,Marina Ramos,marina.ramos476@example.com,38,Female,Curitiba,SP,45.53,Home,Throw Pillow,20.98,0.45
O5147,2025-03-28,C1194,P2013,1,373.0,0.0,0.0,25.0,268.56,398.0,79.44,Credit Card,Email,,Delivered,3,0.7065126324678174,0.2090590214254695,Sofia Santos,sofia.santos194@example.com,64,Female,Recife,MG,40.71,Fashion,Backpack,373.0,0.72
O5148,2024-12-03,C1555,P2019,1,249.17,0.0,0.0,5.0,114.62,254.17,129.55,Boleto,Social (Facebook),New Launch,Delivered,3,0.9952289257384755,0.6658338038175092,Felipe Pereira,felipe.pereira555@example.com,40,Female,Rio de Janeiro,RS,14.25,Beauty,Nail Polish,249.17,0.46
O5149,2024-12-29,C1444,P2023,1,123.05,0.0,0.0,9.9,77.52,132.95,35.63,Credit Card,Email,New Launch,Pending,5,0.7978943208261092,0.5837132072726439,Julia Silva,julia.silva444@example.com,55,Male,rão Paulo,PE,7.19,Sports,Water Bottle,123.05,0.63
O5150,2025-03-31,C1218,P2002,1,281.78,0.0,0.0,12.5,171.89,294.28,97.39,Boleto,Email,,Cancelled,5,0.8618636788196724,0.8151525953184059,Camila Gomes,camila.gomes218@example.com,32,Male,Curitiba,RJ,19.89,Electronics,Portable Charger,281.78,0.61
O5151,2025-09-07,C1189,P2013,2,373.0,0.0,0.0,5.0,537.12,751.0,203.88,PayPal,Organic Search,Abandoned Cart,Delivered,4,0.010206330736768354,0.6761597054636507,Ana Oliveira,ana.oliveira189@example.com,50,Female,Porto Alegre,MG,4.47,Fashion,Backpack,373.0,0.72
O5152,2025-03-03,C1149,P2008,1,122.69,0.1,12.27,5.0,46.62,115.42,58.8,PayPal,Organic Search,Abandoned Cart,Delivered,3,0.3154032862169911,0.049096562479385986,Lucas Gomes,lucas.gomes149@example.com,21,Male,Florianópolis,PR,18.42,Home,Cotton Bedsheet,122.69,0.38
O5153,2025-07-05,C1484,P2022,1,212.64,0.1,21.26,9.9,127.58,201.28,53.9,Boleto,Social (Instagram),,Delivered,3,0.10202585261505237,0.8485031700108817,Gustavo Almeida,gustavo.almeida484@example.com,36,Female,Belo Horizonte,PR,32.08,Sports,Dumbbell Set,212.64,0.6
O5154,2025-09-25,C1160,P2000,1,203.97,0.0,0.0,5.0,130.54,208.97,68.43,Credit Card,Organic Search,,Delivered,7,0.9849430208509203,0.75480335642126,Felipe Ramos,felipe.ramos160@example.com,43,Female,Porto Alegre,DF,46.3,Electronics,Wireless Headphones,203.97,0.64
O5155,2024-10-17,C1409,P2023,1,123.05,0.05,6.15,5.0,77.52,121.9,34.38,,Organic Search,Abandoned Cart,Delivered,3,0.35120053757427117,0.13591111673060818,Bruno Fernandes,bruno.fernandes409@example.com,65,Female,Porto Alegre,BA,43.13,Sports,Water Bottle,123.05,0.63
O5156,2025-03-06,C1101,P2011,2,50.3,0.0,0.0,12.5,73.44,113.1,14.66,Pix,Organic Search,Abandoned Cart,Delivered,2,0.13555427537017672,0.6280825960473485,Ana Fernandes,ana.fernandes101@example.com,42,Male,São Paulo,SP,21.91,Fashion,Jeans,50.3,0.73
O5157,2024-11-23,C1201,P2010,1,278.93,0.05,13.95,18.0,172.94,282.98,74.04,PayPal,Social (Facebook),,Returned,2,0.5280240623292957,0.6785081349574901,Gustavo Lima,gustavo.lima201@example.com,20,Male,Recife,SC,5.14,Fashion,T-Shirt,278.93,0.62
O5158,2025-07-13,C1044,P2024,1,201.01,0.1,20.1,0.0,106.54,180.91,74.37,Boleto,Social (Instagram),Summer Sale,Delivered,3,0.2018161937439189,0.9480597023099471,Rafael Santos,rafael.santos44@example.com,38,Female,São Paulo,PR,25.96,Sports,Fitness Tracker,201.01,0.53
O5159,2025-09-28,C1403,P2023,1,123.05,0.05,6.15,12.5,77.52,129.4,26.88,PayPal,Direct,,Delivered,3,0.8760072850323648,0.8786261377170825,Laura Rodrigues,laura.rodrigues403@example.com,52,Female,Porto Alegre,CE,20.26,Sports,Water Bottle,123.05,0.63
O5160,2025-06-22,C1504,P2023,1,123.05,0.1,12.3,12.5,77.52,123.25,20.73,Credit Card,Social (Instagram),,Delivered,2,0.13800314866773666,0.2120206912472632,Gustavo Lima,gustavo.lima504@example.com,22,Male,Brasília,SP,29.12,Sports,Water Bottle,123.05,0.63
O5161,2024-11-12,C1275,P2018,1,415.53,0.0,0.0,-0.0,241.01,415.53,174.52,,Direct,Abandoned Cart,Delivered,4,0.4501819352172838,0.21754891880612792,Julia Pereira,julia.pereira275@example.com,60,Female,Brasília,RJ,29.85,Beauty,Lipstick,415.53,0.58
O5162,2024-12-24,C1163,P2014,2,251.75,0.1,50.35,5.0,216.5,458.15,231.65,Pix,Direct,,Delivered,5,0.7424563768282926,0.09211800819328697,Julia Costa,julia.costa163@example.com,50,Female,Salvador,SC,33.85,Fashion,Sunglasses,251.75,0.43
O5163,2025-08-07,C1246,P2020,1,175.28,0.0,0.0,0.0,124.45,175.28,50.83,Pix,Paid Search,,Delivered,3,0.10726251648830887,0.9687769822923855,Pedro Fernandes,pedro.fernandes246@example.com,28,Female,Recife,DF,49.36,Sports,Yoga Mat,175.28,0.71
O5164,2024-12-31,C1400,P2022,1,212.64,0.0,0.0,0.0,127.58,212.64,85.06,PayPal,Affiliate,,Delivered,2,0.8953924323329719,0.8283100836999623,Bruno Lima,bruno.lima400@example.com,21,Male,Salvador,PE,33.66,Sports,Dumbbell Set,212.64,0.6
O5165,2025-07-19,C1218,P2017,1,44.78,0.0,0.0,9.9,22.39,54.68,,Pix,Social (Instagram),Summer Sale,Delivered,3,0.7998210143021729,0.688399216278933,Camila Gomes,camila.gomes218@example.com,32,Male,Curitiba,RJ,19.89,Beauty,Perfume,44.78,0.5
O5166,2025-05-01,C1418,P2010,1,278.93,0.0,0.0,12.5,172.94,291.43,93.49,Pix,Organic Search,Holiday Promo,Delivered,4,0.6304039675629137,0.36704776063149624,Felipe Pereira,felipe.pereira418@example.com,28,Male,Salvador,SP,24.62,Fashion,T-Shirt,278.93,0.62
O5167,2025-01-16,C1032,P2021,1,304.91,0.1,30.49,0.0,201.24,274.42,73.18,Pix,Email,,Delivered,4,0.7805597984405851,0.43811150663641474,Ana Oliveira,ana.oliveira32@example.com,53,Female,Belo Horizonte,MG,6.62,Sports,Running Shorts,304.91,0.66
O5168,2025-01-27,C1092,P2023,1,123.05,0.1,12.3,5.0,77.52,115.75,28.23,Pix,Social (Facebook),Abandoned Cart,Returned,2,0.7646449303631998,0.9867504413291117,Marina Lima,marina.lima92@example.com,53,Male,Porto Alegre,DF,32.21,Sports,Water Bottle,123.05,0.63
O5169,2025-09-24,C1509,P2000,1,203.97,0.15,30.6,5.0,130.54,178.37,37.83,Pix,Direct,,Delivered,2,0.10803051153211096,0.30121882615413265,Julia Costa,julia.costa509@example.com,21,Male,Brasília,PR,32.45,Electronics,Wireless Headphones,203.97,0.64
O5170,2025-08-12,C1352,P2018,1,415.53,0.15,62.33,25.0,241.01,378.2,87.19,Debit Card,Social (Instagram),,Delivered,7,0.9553938664177026,0.49959201596415115,Paula Ramos,paula.ramos352@example.com,58,Male,Florianópolis,CE,48.49,Beauty,Lipstick,415.53,0.58
O5171,2025-09-29,C1346,P2006,1,20.98,0.0,0.0,9.9,9.44,30.88,1.64,Credit Card,Social (Instagram),Summer Sale,Delivered,3,0.6219682662912337,0.5116509462861288,Julia Silva,julia.silva346@example.com,54,Female,Recife,DF,33.63,Home,Throw Pillow,20.98,0.45
O5172,2025-08-12,C1418,P2011,1,50.3,0.15,7.54,0.0,36.72,42.76,6.04,Credit Card,Affiliate,,Delivered,2,0.25678122464035447,0.6901362050731601,Felipe Pereira,felipe.pereira418@example.com,28,Male,Salvador,SP,24.62,Fashion,Jeans,50.3,0.73
O5173,2025-04-19,C1383,P2000,1,203.97,0.1,20.4,25.0,130.54,208.57,28.03,Debit Card,Direct,Flash Sale,Delivered,5,0.38380075894488663,0.7693780629358231,Marina Ramos,marina.ramos383@example.com,22,Male,Florianópolis,RS,45.39,Electronics,Wireless Headphones,203.97,0.64
O5174,2025-02-18,C1230,P2002,1,281.78,0.2,56.36,5.0,171.89,230.42,48.53,Debit Card,Paid Search,,Delivered,3,0.3984661260938055,0.44922458388963293,Mateus Barbosa,mateus.barbosa230@example.com,67,Male,São Paulo,BA,24.73,Electronics,Portable Charger,281.78,0.61
O5175,2024-10-28,C1573,P2024,1,201.01,0.1,20.1,0.0,106.54,180.91,74.37,PayPal,Affiliate,Flash Sale,Delivered,3,0.38911465004737933,0.07785112700590058,Thiago Gomes,thiago.gomes573@example.com,18,Female,Florianópolis,RS,37.25,Sports,Fitness Tracker,201.01,0.53
O5176,2025-05-09,C1340,P2002,1,281.78,0.0,0.0,0.0,171.89,281.78,109.89,Boleto,Organic Search,,Delivered,4,0.8297080520792168,0.2451057347815775,Sofia Pereira,sofia.pereira340@example.com,21,Male,Rio dp Janeiro,PE,31.48,Electronics,Portable Charger,281.78,0.61
O5177,2025-09-19,C1558,P2024,1,201.01,0.05,10.05,5.0,106.54,195.96,79.42,Boleto,Affiliate,,Delivered,3,0.08964145566268611,0.32470556248564186,Pedro Pereira,pedro.pereira558@example.com,53,Male,Recife,PE,9.28,Sports,Fitness Tracker,201.01,0.53
