order_id,order_date,customer_id,customer_name,email,age,gender,city,state,country,product_id,product_category,product_name,price,quantity,discount_pct,discount_value,shipping_cost,cost_of_goods_sold,revenue,profit,payment_method,marketing_channel,campaign,utm_source,device,returning_customer,days_since_last_order,order_status,delivery_time_days,acquisition_cost,customer_lifetime_value,churn_risk_score,propensity_to_buy,coupon_code,refund_flag
O5843,2024-11-11 18:40:59,C1083,Sofia Nascimento,sofia.nascimento83@example.com,64,F,Florianópolis,SC,Brazil,P2008,Home,Cotton Bedsheet,122.69,1,0.0,0.0,0.0,46.62,122.69,76.07,Credit Card,Affiliate,Flash Sale,affiliate,Mobile,False,,Delivered,5,6.85,329.84,0.95,0.28,,False
O5252,2024-11-12 08:33:13,C1051,Beatriz Rodrigues,beatriz.rodrigues51@example.com,26,M,Fortaleza,SC,Brazil,P2024,Sports,Fitness Tracker,201.01,3,0.0,0.0,5.0,319.61,608.03,278.42,Credit Card,Email,,email,Desktop,True,299.0,Pending,3,40.89,189.74,0.28,0.59,,False
O5311,2024-11-12 22:34:10,C1302,Eduardo Pereira,eduardo.pereira302@example.com,41,M,Fortaleza,SC,Brazil,P2019,Beauty,Nail Polish,249.17,1,0.0,0.0,12.5,114.62,261.67,122.05,Debit Card,Organic Search,New Launch,organic,Mobile,False,,Delivered,3,38.8,146.0,0.12,0.51,,False
O5611,2024-11-13 09:40:39,C1127,Thiago Souza,thiago.souza127@example.com,25,M,Belo Horizonte,SC,Brazil,P2002,Electronics,Portable Charger,281.78,1,0.0,0.0,5.0,171.89,286.78,104.89,Boleto,Direct,,direct,Desktop,False,,Delivered,4,19.43,46.18,0.84,0.65,,False
O5504,2024-11-13 10:27:36,C1324,Camila Fernandes,camila.fernandes324@example.com,26,F,Belo Horizonte,RJ,Brazil,P2021,Sports,Running Shorts,304.91,2,0.0,0.0,12.5,402.48,622.32,194.84,Boleto,Organic Search,New Launch,organic,Desktop,False,,Delivered,2,12.73,351.52,0.84,0.48,,False
O5635,2024-11-13 18:01:33,C1061,Sofia Ramos,sofia.ramos61@example.com,51,F,Salvador,DF,Brazil,P2018,Beauty,Lipstick,415.53,1,0.0,0.0,9.9,241.01,425.43,164.62,Debit Card,Email,Abandoned Cart,email,Desktop,False,,Delivered,3,15.44,182.5,0.2,0.86,,False
O5883,2024-11-13 20:26:14,C1443,Marina Nascimento,marina.nascimento443@example.com,66,M,Belo Horizonte,RS,Brazil,P2021,Sports,Running Shorts,304.91,2,0.0,0.0,12.5,402.48,622.32,194.84,Boleto,Email,,email,Mobile,False,,Delivered,3,26.8,256.77,0.92,0.96,,False
O5973,2024-11-13 21:24:31,C1533,Bruno Almeida,bruno.almeida533@example.com,69,F,Recife,BA,Brazil,P2012,Fashion,Sneakers,379.74,3,0.0,0.0,12.5,763.28,1151.72,363.44,Debit Card,Paid Search,New Launch,google,Mobile,False,,Returned,5,16.49,436.97,0.06,0.85,,True
O5882,2024-11-14 09:28:44,C1540,Felipe Ramos,felipe.ramos540@example.com,21,M,Rio de Janeiro,SP,Brazil,P2013,Fashion,Backpack,373.0,1,0.0,0.0,9.9,268.56,382.9,94.54,Boleto,Social (Facebook),Abandoned Cart,social,Mobile,True,283.0,Delivered,4,27.03,436.45,0.48,0.67,,False
O5067,2024-11-15 01:34:46,C1474,Rafael Pereira,rafael.pereira474@example.com,41,Non-binary,Rio de Janeiro,RS,Brazil,P2023,Sports,Water Bottle,123.05,1,0.05,6.15,5.0,77.52,121.9,34.38,Credit Card,Social (Facebook),Summer Sale,social,Desktop,False,,Delivered,4,49.7,195.04,0.74,0.67,CPN5,False
O5549,2024-11-15 06:52:47,C1277,Beatriz Lima,beatriz.lima277@example.com,62,F,Rio de Janeiro,SC,Brazil,P2012,Fashion,Sneakers,379.74,1,0.0,0.0,25.0,254.43,404.74,100.31,Pix,Social (Instagram),Holiday Promo,social,Desktop,True,390.0,Delivered,4,9.79,331.93,0.34,0.86,,False
O5276,2024-11-16 10:20:36,C1362,Rafael Costa,rafael.costa362@example.com,54,M,Recife,MG,Brazil,P2022,Sports,Dumbbell Set,212.64,1,0.05,10.63,9.9,127.58,211.91,64.53,Credit Card,Social (Instagram),Summer Sale,social,Mobile,True,253.0,Delivered,4,29.12,138.57,0.54,0.28,CPN5,False
O5278,2024-11-16 10:24:38,C1580,Marina Gomes,marina.gomes580@example.com,20,M,Fortaleza,MG,Brazil,P2002,Electronics,Portable Charger,281.78,2,0.0,0.0,12.5,343.77,576.06,207.29,Boleto,Affiliate,Holiday Promo,affiliate,Desktop,True,265.0,Delivered,3,13.88,205.97,0.15,0.55,,False
O5909,2024-11-16 16:23:35,C1593,Rafael Almeida,rafael.almeida593@example.com,20,F,Florianópolis,DF,Brazil,P2001,Electronics,Smartphone Case,18.94,1,0.0,0.0,18.0,11.17,36.94,-10.23,Debit Card,Social (Facebook),,social,Desktop,False,,Delivered,5,31.28,427.81,0.63,0.35,,False
O5906,2024-11-17 06:01:35,C1256,Beatriz Costa,beatriz.costa256@example.com,63,F,Recife,CE,Brazil,P2013,Fashion,Backpack,373.0,1,0.0,0.0,0.0,268.56,373.0,104.44,PayPal,Paid Search,,google,Desktop,False,,Delivered,2,4.1,495.24,0.56,0.04,,False
O5048,2024-11-17 07:33:20,C1401,Marina Barbosa,marina.barbosa401@example.com,69,M,Brasília,PE,Brazil,P2009,Home,Kitchen Knife,214.64,2,0.0,0.0,12.5,274.74,441.78,142.04,Boleto,Email,,email,Mobile,False,,Delivered,3,39.06,201.94,0.92,0.25,,False
O5054,2024-11-17 09:51:06,C1093,Beatriz Almeida,beatriz.almeida93@example.com,31,F,São Paulo,PR,Brazil,P2012,Fashion,Sneakers,379.74,2,0.0,0.0,5.0,508.85,764.48,245.63,PayPal,Organic Search,,organic,Desktop,False,,Delivered,5,20.44,60.09,0.21,0.75,,False
O5524,2024-11-17 16:00:49,C1023,Sofia Fernandes,sofia.fernandes23@example.com,50,F,Brasília,RS,Brazil,P2021,Sports,Running Shorts,304.91,1,0.0,0.0,18.0,201.24,322.91,85.67,Debit Card,Social (Facebook),New Launch,social,Mobile,True,197.0,Delivered,4,16.63,467.28,0.51,0.62,,False
O5510,2024-11-17 17:19:13,C1527,Sofia Carvalho,sofia.carvalho527@example.com,51,F,Fortaleza,SC,Brazil,P2022,Sports,Dumbbell Set,212.64,3,0.0,0.0,5.0,382.75,642.92,250.17,Credit Card,Affiliate,,affiliate,Desktop,False,,Delivered,3,49.53,293.28,0.69,0.59,,False
O5060,2024-11-17 23:07:54,C1355,Thiago Oliveira,thiago.oliveira355@example.com,26,F,Florianópolis,DF,Brazil,P2016,Beauty,Sunscreen,335.99,1,0.0,0.0,9.9,188.15,345.89,137.94,PayPal,Social (Instagram),Abandoned Cart,social,Mobile,False,,Delivered,4,15.14,128.61,0.69,0.23,,False
O5626,2024-11-18 07:43:05,C1156,Lucas Santos,lucas.santos156@example.com,59,M,Florianópolis,DF,Brazil,P2024,Sports,Fitness Tracker,201.01,1,0.0,0.0,5.0,106.54,206.01,89.47,Credit Card,Organic Search,Flash Sale,organic,Mobile,False,,Delivered,4,37.35,266.74,0.36,0.73,,False
O5597,2024-11-18 09:11:23,C1540,Felipe Ramos,felipe.ramos540@example.com,21,M,Rio de Janeiro,SP,Brazil,P2004,Electronics,Smartwatch,54.76,3,0.0,0.0,12.5,70.64,176.78,81.14,Credit Card,Affiliate,Abandoned Cart,affiliate,Mobile,False,,Delivered,4,27.03,28.23,0.82,0.88,,False
O5065,2024-11-18 19:57:23,C1333,Sofia Fernandes,sofia.fernandes333@example.com,21,M,Recife,SP,Brazil,P2000,Electronics,Wireless Headphones,203.97,1,0.0,0.0,18.0,130.54,221.97,55.43,Credit Card,Social (Instagram),Summer Sale,social,Desktop,False,,Delivered,2,12.6,64.21,0.82,0.89,,False
O5081,2024-11-19 01:03:27,C1448,Rafael Ramos,rafael.ramos448@example.com,63,Non-binary,São Paulo,PE,Brazil,P2011,Fashion,Jeans,50.3,1,0.0,0.0,0.0,36.72,50.3,13.58,Debit Card,Direct,,direct,Desktop,True,11.0,Pending,4,21.73,480.88,0.17,0.06,,False
O5127,2024-11-20 09:26:17,C1129,Paula Lima,paula.lima129@example.com,39,F,Salvador,CE,Brazil,P2013,Fashion,Backpack,373.0,1,0.0,0.0,9.9,268.56,382.9,94.54,Pix,Social (Facebook),,social,Mobile,False,,Delivered,3,42.84,496.77,0.87,0.56,,False
O5439,2024-11-20 17:13:34,C1162,Thiago Santos,thiago.santos162@example.com,68,F,Brasília,CE,Brazil,P2019,Beauty,Nail Polish,249.17,1,0.0,0.0,0.0,114.62,249.17,134.55,Pix,Social (Facebook),Holiday Promo,social,Desktop,False,,Delivered,10,3.63,456.93,0.63,0.58,,False
O5891,2024-11-20 18:55:44,C1211,Beatriz Souza,beatriz.souza211@example.com,25,M,Salvador,PR,Brazil,P2024,Sports,Fitness Tracker,201.01,1,0.0,0.0,0.0,106.54,201.01,94.47,Boleto,Social (Instagram),,social,Desktop,False,,Delivered,2,7.78,295.22,0.84,0.72,,False
O5934,2024-11-21 07:30:06,C1238,Rafael Carvalho,rafael.carvalho238@example.com,18,F,Salvador,RJ,Brazil,P2014,Fashion,Sunglasses,251.75,1,0.0,0.0,5.0,108.25,256.75,138.5,Credit Card,Social (Facebook),New Launch,social,Desktop,False,,Delivered,5,3.49,260.46,0.33,1.0,,False
O5237,2024-11-22 16:31:14,C1070,Felipe Lima,felipe.lima70@example.com,68,M,Belo Horizonte,SP,Brazil,P2021,Sports,Running Shorts,304.91,2,0.0,0.0,9.9,402.48,619.72,197.44,Pix,Organic Search,,organic,Desktop,False,,Delivered,5,45.46,479.8,0.82,0.56,,False
O5330,2024-11-22 16:31:38,C1307,Marina Oliveira,marina.oliveira307@example.com,56,M,Fortaleza,PE,Brazil,P2013,Fashion,Backpack,373.0,2,0.0,0.0,18.0,537.12,764.0,190.88,Debit Card,Paid Search,,google,Desktop,False,,Delivered,3,7.0,488.22,0.76,0.42,,False
O5283,2024-11-23 09:32:05,C1265,Eduardo Rodrigues,eduardo.rodrigues265@example.com,54,M,Brasília,BA,Brazil,P2019,Beauty,Nail Polish,249.17,1,0.0,0.0,12.5,114.62,261.67,122.05,Credit Card,Social (Instagram),Summer Sale,social,Desktop,False,,Delivered,5,23.37,80.04,0.13,0.56,,False
O5069,2024-11-23 11:29:01,C1127,Thiago Souza,thiago.souza127@example.com,25,M,Belo Horizonte,SC,Brazil,P2022,Sports,Dumbbell Set,212.64,2,0.0,0.0,12.5,255.17,437.78,157.61,Pix,Email,Holiday Promo,email,Mobile,False,,Delivered,4,19.43,413.63,0.04,0.5,,False
O5815,2024-11-23 11:45:26,C1147,Ana Almeida,ana.almeida147@example.com,59,F,São Paulo,RS,Brazil,P2022,Sports,Dumbbell Set,212.64,2,0.05,21.26,9.9,255.17,413.92,138.95,Debit Card,Organic Search,,organic,Desktop,False,,Delivered,3,29.51,332.37,0.53,0.37,CPN5,False
O5621,2024-11-23 20:41:42,C1160,Felipe Ramos,felipe.ramos160@example.com,43,F,Porto Alegre,DF,Brazil,P2021,Sports,Running Shorts,304.91,1,0.0,0.0,12.5,201.24,317.41,91.17,PayPal,Social (Instagram),,social,Desktop,False,,Delivered,3,46.3,386.39,0.75,0.25,,False
O5327,2024-11-23 23:40:50,C1274,Daniel Gomes,daniel.gomes274@example.com,22,F,Belo Horizonte,SC,Brazil,P2019,Beauty,Nail Polish,249.17,1,0.0,0.0,5.0,114.62,254.17,129.55,Credit Card,Social (Instagram),Awareness,social,Tablet,True,340.0,Delivered,5,25.04,211.59,0.22,0.34,,False
O5412,2024-11-24 06:59:21,C1209,Sofia Costa,sofia.costa209@example.com,21,F,Florianópolis,PR,Brazil,P2021,Sports,Running Shorts,304.91,2,0.0,0.0,0.0,402.48,609.82,207.34,Pix,Organic Search,,organic,Desktop,False,,Delivered,3,6.29,361.0,0.17,0.83,,False
O5967,2024-11-24 07:19:13,C1150,Daniel Carvalho,daniel.carvalho150@example.com,55,M,Porto Alegre,PE,Brazil,P2007,Home,LED Lamp,108.27,3,0.0,0.0,5.0,149.41,329.81,170.4,Credit Card,Social (Facebook),,social,Mobile,True,248.0,Delivered,2,26.11,154.84,0.14,0.49,,False
O5976,2024-11-24 07:31:11,C1256,Beatriz Costa,beatriz.costa256@example.com,63,F,Recife,CE,Brazil,P2019,Beauty,Nail Polish,249.17,1,0.0,0.0,0.0,114.62,249.17,134.55,Boleto,Organic Search,Abandoned Cart,organic,Desktop,False,,Delivered,5,4.1,415.85,0.08,0.58,,False
O5678,2024-11-24 16:53:58,C1193,Julia Nascimento,julia.nascimento193@example.com,61,M,São Paulo,SP,Brazil,P2015,Beauty,Facial Cleanser,283.3,1,0.0,0.0,0.0,184.14,283.3,99.16,Debit Card,Social (Instagram),Holiday Promo,social,Desktop,False,,Delivered,3,23.41,308.52,0.56,0.4,,False
O5752,2024-11-24 18:56:42,C1389,Julia Carvalho,julia.carvalho389@example.com,38,M,São Paulo,CE,Brazil,P2012,Fashion,Sneakers,379.74,1,0.0,0.0,12.5,254.43,392.24,112.81,PayPal,Email,,email,Mobile,True,326.0,Delivered,5,13.37,388.76,0.28,0.12,,False
O5639,2024-11-24 19:54:27,C1393,Bruno Lima,bruno.lima393@example.com,42,M,Brasília,DF,Brazil,P2001,Electronics,Smartphone Case,18.94,2,0.1,3.79,0.0,22.35,34.09,11.74,Credit Card,Social (Facebook),Awareness,social,Desktop,True,240.0,Delivered,4,36.56,599.68,0.34,1.0,CPN10,False
O5642,2024-11-24 22:05:35,C1221,Felipe Nascimento,felipe.nascimento221@example.com,46,M,Belo Horizonte,PE,Brazil,P2016,Beauty,Sunscreen,335.99,1,0.0,0.0,18.0,188.15,353.99,129.84,PayPal,Social (Facebook),,social,Tablet,True,115.0,Delivered,2,28.1,244.96,0.82,0.62,,False
O5828,2024-11-25 07:11:55,C1003,Bruno Gomes,bruno.gomes3@example.com,29,M,Brasília,SP,Brazil,P2021,Sports,Running Shorts,304.91,3,0.0,0.0,0.0,603.72,914.73,311.01,Debit Card,Direct,,direct,Desktop,False,,Delivered,4,21.19,464.16,0.87,0.34,,False
O5142,2024-11-25 20:52:20,C1386,Ana Fernandes,ana.fernandes386@example.com,41,F,Salvador,CE,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,3,0.0,0.0,9.9,230.94,370.74,120.0,Debit Card,Affiliate,Summer Sale,affiliate,Mobile,False,,Delivered,3,45.5,312.89,0.94,0.79,,False
O5916,2024-11-26 09:42:53,C1018,Julia Fernandes,julia.fernandes18@example.com,26,M,Florianópolis,SC,Brazil,P2017,Beauty,Perfume,44.78,2,0.0,0.0,18.0,44.78,107.56,26.78,Credit Card,Social (Instagram),Abandoned Cart,social,Desktop,False,,Delivered,3,11.68,266.96,0.47,0.74,,False
O5344,2024-11-26 23:39:38,C1384,Daniel Oliveira,daniel.oliveira384@example.com,52,F,Brasília,RS,Brazil,P2017,Beauty,Perfume,44.78,1,0.0,0.0,12.5,22.39,57.28,9.89,Boleto,Organic Search,,organic,Mobile,False,,Delivered,3,9.63,30.62,0.64,0.41,,False
O5103,2024-11-27 12:17:50,C1168,Lucas Lima,lucas.lima168@example.com,55,M,Porto Alegre,SP,Brazil,P2013,Fashion,Backpack,373.0,1,0.0,0.0,12.5,268.56,385.5,91.94,Boleto,Paid Search,,google,Desktop,False,,Delivered,2,5.62,111.14,0.04,0.39,,False
O5068,2024-11-27 13:44:36,C1561,Laura Carvalho,laura.carvalho561@example.com,57,F,Salvador,PR,Brazil,P2017,Beauty,Perfume,44.78,3,0.2,26.87,0.0,67.17,107.47,40.3,Credit Card,Email,,email,Desktop,False,,Delivered,5,13.06,114.2,0.13,0.96,CPN20,False
O5199,2024-11-28 09:37:23,C1226,Mateus Lima,mateus.lima226@example.com,56,F,Porto Alegre,RJ,Brazil,P2009,Home,Kitchen Knife,214.64,2,0.0,0.0,5.0,274.74,434.28,149.54,Boleto,Social (Instagram),,social,Desktop,False,,Delivered,2,26.36,196.03,0.11,0.63,,False
O5675,2024-11-28 22:19:10,C1491,Paula Gomes,paula.gomes491@example.com,31,F,Salvador,MG,Brazil,P2004,Electronics,Smartwatch,54.76,3,0.0,0.0,5.0,70.64,169.28,88.64,PayPal,Email,New Launch,email,Mobile,True,222.0,Delivered,7,32.34,601.97,0.04,0.95,,False
O5200,2024-11-28 23:39:44,C1385,Mateus Souza,mateus.souza385@example.com,61,F,Porto Alegre,PE,Brazil,P2004,Electronics,Smartwatch,54.76,1,0.0,0.0,25.0,23.55,79.76,6.21,Pix,Social (Instagram),,social,Tablet,True,379.0,Delivered,5,2.64,563.49,0.09,0.54,,False
O5617,2024-11-30 09:15:17,C1415,Beatriz Oliveira,beatriz.oliveira415@example.com,19,M,Brasília,PR,Brazil,P2021,Sports,Running Shorts,304.91,1,0.1,30.49,12.5,201.24,286.92,60.68,PayPal,Organic Search,Holiday Promo,organic,Desktop,True,344.0,Delivered,10,41.32,378.42,0.58,0.87,CPN10,False
O5188,2024-11-30 10:15:39,C1479,Lucas Nascimento,lucas.nascimento479@example.com,23,F,Belo Horizonte,SC,Brazil,P2012,Fashion,Sneakers,379.74,1,0.0,0.0,18.0,254.43,397.74,107.31,Credit Card,Social (Instagram),Summer Sale,social,Mobile,False,,Delivered,7,25.2,277.13,0.39,0.85,,False
O5789,2024-11-30 11:58:31,C1367,Pedro Carvalho,pedro.carvalho367@example.com,53,F,Florianópolis,SC,Brazil,P2021,Sports,Running Shorts,304.91,2,0.0,0.0,12.5,402.48,622.32,194.84,Debit Card,Paid Search,Awareness,google,Mobile,False,,Delivered,3,37.8,478.03,0.92,0.23,,False
O5535,2024-11-30 18:46:07,C1075,Marina Gomes,marina.gomes75@example.com,52,Non-binary,Porto Alegre,RJ,Brazil,P2004,Electronics,Smartwatch,54.76,3,0.0,0.0,5.0,70.64,169.28,88.64,Boleto,Organic Search,Awareness,organic,Mobile,False,,Delivered,3,29.87,141.86,0.14,0.22,,False
O5178,2024-12-01 06:59:02,C1331,Pedro Ramos,pedro.ramos331@example.com,48,M,Brasília,CE,Brazil,P2000,Electronics,Wireless Headphones,203.97,1,0.0,0.0,12.5,130.54,216.47,60.93,Credit Card,Social (Instagram),,social,Mobile,True,185.0,Returned,3,8.83,564.4,0.63,0.54,,True
O5179,2024-12-01 09:01:10,C1133,Bruno Silva,bruno.silva133@example.com,19,M,Recife,SC,Brazil,P2024,Sports,Fitness Tracker,201.01,1,0.0,0.0,5.0,106.54,206.01,89.47,Boleto,Organic Search,Abandoned Cart,organic,Mobile,False,,Returned,2,38.94,203.39,0.03,0.86,,True
O5892,2024-12-01 14:13:09,C1583,Pedro Costa,pedro.costa583@example.com,50,F,Brasília,MG,Brazil,P2002,Electronics,Portable Charger,281.78,2,0.0,0.0,12.5,343.77,576.06,207.29,Boleto,Organic Search,Flash Sale,organic,Desktop,False,,Delivered,4,5.46,87.83,0.88,0.53,,False
O5337,2024-12-01 16:42:33,C1324,Camila Fernandes,camila.fernandes324@example.com,26,F,Belo Horizonte,RJ,Brazil,P2007,Home,LED Lamp,108.27,3,0.0,0.0,5.0,149.41,329.81,170.4,Pix,Social (Instagram),,social,Mobile,False,,Delivered,4,12.73,317.33,0.8,0.43,,False
O5136,2024-12-01 19:08:14,C1549,Isabela Gomes,isabela.gomes549@example.com,31,M,Porto Alegre,RS,Brazil,P2017,Beauty,Perfume,44.78,1,0.0,0.0,18.0,22.39,62.78,4.39,PayPal,Social (Facebook),,social,Mobile,False,,Cancelled,3,21.95,248.05,0.39,0.97,,True
O5811,2024-12-01 20:13:52,C1053,Julia Barbosa,julia.barbosa53@example.com,18,F,Belo Horizonte,CE,Brazil,P2016,Beauty,Sunscreen,335.99,1,0.0,0.0,18.0,188.15,353.99,129.84,PayPal,Organic Search,Abandoned Cart,organic,Desktop,False,,Delivered,4,29.79,285.26,0.56,0.74,,False
O5540,2024-12-01 23:06:39,C1139,Laura Ramos,laura.ramos139@example.com,48,M,Rio de Janeiro,PR,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,1,0.0,0.0,25.0,76.98,145.28,18.3,Pix,Organic Search,Awareness,organic,Mobile,True,66.0,Delivered,3,47.04,437.79,0.76,0.39,,False
O5615,2024-12-01 23:12:56,C1287,Laura Gomes,laura.gomes287@example.com,46,F,São Paulo,SP,Brazil,P2020,Sports,Yoga Mat,175.28,1,0.0,0.0,5.0,124.45,180.28,45.83,Credit Card,Social (Facebook),,social,Desktop,True,239.0,Returned,4,2.7,479.92,0.26,0.21,,True
O5735,2024-12-02 06:53:56,C1396,Mateus Santos,mateus.santos396@example.com,23,F,Rio de Janeiro,SP,Brazil,P2004,Electronics,Smartwatch,54.76,1,0.0,0.0,12.5,23.55,67.26,18.71,Pix,Email,Holiday Promo,email,Desktop,True,231.0,Pending,5,8.77,140.22,0.92,0.35,,False
O5834,2024-12-03 00:35:16,C1000,Bruno Oliveira,bruno.oliveira0@example.com,56,M,Recife,PR,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,3,0.0,0.0,5.0,230.94,365.84,124.9,Credit Card,Organic Search,Summer Sale,organic,Desktop,False,,Delivered,2,9.49,58.75,0.98,0.92,,False
O5348,2024-12-03 18:20:12,C1358,Felipe Nascimento,felipe.nascimento358@example.com,38,M,Curitiba,PE,Brazil,P2006,Home,Throw Pillow,20.98,1,0.0,0.0,18.0,9.44,38.98,-6.46,Credit Card,Organic Search,,organic,Mobile,False,,Delivered,3,28.78,224.74,0.14,0.02,,False
O5569,2024-12-04 02:52:27,C1533,Bruno Almeida,bruno.almeida533@example.com,69,F,Recife,BA,Brazil,P2004,Electronics,Smartwatch,54.76,2,0.0,0.0,0.0,47.09,109.52,62.43,PayPal,Email,,email,Tablet,False,,Delivered,4,16.49,307.86,0.35,0.44,,False
O5552,2024-12-04 13:14:33,C1486,Beatriz Santos,beatriz.santos486@example.com,27,F,Curitiba,RJ,Brazil,P2001,Electronics,Smartphone Case,18.94,1,0.0,0.0,0.0,11.17,18.94,7.77,Credit Card,Email,Summer Sale,email,Desktop,False,,Returned,7,37.19,363.52,0.88,0.32,,True
O5726,2024-12-04 13:41:16,C1277,Beatriz Lima,beatriz.lima277@example.com,62,F,Rio de Janeiro,SC,Brazil,P2000,Electronics,Wireless Headphones,203.97,1,0.0,0.0,18.0,130.54,221.97,55.43,Credit Card,Email,Holiday Promo,email,Desktop,True,342.0,Delivered,4,9.79,489.77,0.0,0.5,,False
O5928,2024-12-05 06:25:30,C1541,Beatriz Lima,beatriz.lima541@example.com,19,M,Recife,SC,Brazil,P2002,Electronics,Portable Charger,281.78,1,0.0,0.0,5.0,171.89,286.78,104.89,Debit Card,Email,New Launch,email,Mobile,True,176.0,Delivered,4,36.48,546.88,0.78,0.41,,False
O5175,2024-12-06 02:14:43,C1426,Felipe Carvalho,felipe.carvalho426@example.com,36,M,Porto Alegre,SP,Brazil,P2006,Home,Throw Pillow,20.98,3,0.0,0.0,9.9,28.32,72.84,24.72,Boleto,Social (Facebook),,social,Mobile,False,,Delivered,4,37.52,338.88,0.34,0.02,,False
O5384,2024-12-06 07:35:27,C1549,Isabela Gomes,isabela.gomes549@example.com,31,M,Porto Alegre,RS,Brazil,P2022,Sports,Dumbbell Set,212.64,1,0.0,0.0,9.9,127.58,222.54,75.16,Debit Card,Social (Facebook),,social,Mobile,False,,Delivered,2,21.95,171.2,0.58,0.95,,False
O5908,2024-12-06 08:58:31,C1018,Julia Fernandes,julia.fernandes18@example.com,26,M,Florianópolis,SC,Brazil,P2017,Beauty,Perfume,44.78,2,0.0,0.0,0.0,44.78,89.56,44.78,Pix,Direct,,direct,Mobile,False,,Delivered,4,11.68,143.11,0.53,0.96,,False
O5030,2024-12-06 08:59:20,C1093,Beatriz Almeida,beatriz.almeida93@example.com,31,F,São Paulo,PR,Brazil,P2010,Fashion,T-Shirt,278.93,1,0.1,27.89,5.0,172.94,256.04,73.1,Debit Card,Email,Flash Sale,email,Desktop,False,,Delivered,2,20.44,439.55,0.25,0.26,CPN10,False
O5095,2024-12-06 15:47:06,C1057,Carla Santos,carla.santos57@example.com,22,F,Salvador,RS,Brazil,P2002,Electronics,Portable Charger,281.78,1,0.1,28.18,5.0,171.89,258.6,76.71,Debit Card,Email,Abandoned Cart,email,Desktop,False,,Cancelled,3,35.58,432.18,0.86,0.76,CPN10,True
O5165,2024-12-06 18:12:55,C1270,Paula Souza,paula.souza270@example.com,29,M,Salvador,RS,Brazil,P2001,Electronics,Smartphone Case,18.94,1,0.0,0.0,5.0,11.17,23.94,2.77,Pix,Organic Search,,organic,Desktop,False,,Delivered,7,31.07,465.45,0.17,0.0,,False
O5450,2024-12-07 15:41:30,C1264,Lucas Silva,lucas.silva264@example.com,43,M,Fortaleza,SC,Brazil,P2008,Home,Cotton Bedsheet,122.69,1,0.1,12.27,18.0,46.62,128.42,45.8,Credit Card,Direct,,direct,Mobile,True,341.0,Delivered,3,48.63,414.33,0.26,0.91,CPN10,False
O5096,2024-12-07 16:34:03,C1115,Rafael Silva,rafael.silva115@example.com,33,M,Recife,RS,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,3,0.0,0.0,9.9,230.94,370.74,120.0,Debit Card,Social (Instagram),,social,Desktop,True,283.0,Delivered,5,45.05,202.57,0.33,0.66,,False
O5779,2024-12-07 18:22:13,C1467,Pedro Souza,pedro.souza467@example.com,21,F,Salvador,SC,Brazil,P2002,Electronics,Portable Charger,281.78,1,0.0,0.0,5.0,171.89,286.78,104.89,Boleto,Affiliate,Awareness,affiliate,Mobile,False,,Delivered,3,17.03,293.14,0.04,0.51,,False
O5636,2024-12-07 21:48:23,C1525,Rafael Gomes,rafael.gomes525@example.com,49,M,São Paulo,CE,Brazil,P2023,Sports,Water Bottle,123.05,1,0.0,0.0,18.0,77.52,141.05,27.53,Debit Card,Email,Awareness,email,Desktop,False,,Delivered,3,23.98,387.04,0.24,0.84,,False
O5690,2024-12-08 15:45:48,C1081,Pedro Almeida,pedro.almeida81@example.com,40,M,Fortaleza,PR,Brazil,P2021,Sports,Running Shorts,304.91,2,0.0,0.0,0.0,402.48,609.82,207.34,Boleto,Social (Facebook),New Launch,social,Desktop,False,,Delivered,3,4.76,297.09,0.68,0.76,,False
O5887,2024-12-08 17:25:33,C1553,Thiago Silva,thiago.silva553@example.com,68,F,Florianópolis,MG,Brazil,P2008,Home,Cotton Bedsheet,122.69,3,0.0,0.0,5.0,139.87,373.07,223.2,Debit Card,Email,Abandoned Cart,email,Mobile,True,256.0,Delivered,3,18.95,218.17,0.09,0.97,,False
O5623,2024-12-08 20:03:46,C1317,Bruno Fernandes,bruno.fernandes317@example.com,18,M,Curitiba,RS,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,1,0.0,0.0,0.0,76.98,120.28,43.3,Pix,Email,Summer Sale,email,Mobile,True,42.0,Delivered,4,6.28,312.33,0.16,0.17,,False
O5968,2024-12-09 04:05:00,C1493,Camila Fernandes,camila.fernandes493@example.com,57,F,Rio de Janeiro,SC,Brazil,P2018,Beauty,Lipstick,415.53,1,0.0,0.0,9.9,241.01,425.43,164.62,Credit Card,Social (Facebook),,social,Mobile,False,,Returned,2,24.96,110.94,0.61,0.59,,True
O5807,2024-12-09 13:07:10,C1247,Bruno Rodrigues,bruno.rodrigues247@example.com,49,F,Salvador,BA,Brazil,P2001,Electronics,Smartphone Case,18.94,3,0.0,0.0,12.5,33.52,69.32,10.8,Boleto,Social (Instagram),New Launch,social,Mobile,False,,Delivered,4,18.61,136.98,0.02,0.81,,False
